UNITID,INSTNM,CIPCODE,CIP_Title,AWLEVEL,CTOTALT,SOC,SOC_Title
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-1029.02,Molecular and Cellular Biologists
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-1029.03,Geneticists
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-1029.04,Biologists
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-1099.00,"Life Scientists, All Other"
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-4012.00,Agricultural Technicians
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-4012.01,Precision Agriculture Technicians
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-4013.00,Food Science Technicians
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-4021.00,Biological Technicians
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,19-4092.00,Forensic Science Technicians
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,25-1042.00,"Biological Science Teachers, Postsecondary"
199139,University of North Carolina at Charlotte,26.0101,"Biology/Biological Sciences, General",17,6,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
199139,University of North Carolina at Charlotte,26.0102,"Biomedical Sciences, General",6,0,19-1042.00,"Medical Scientists, Except Epidemiologists"
199139,University of North Carolina at Charlotte,26.0102,"Biomedical Sciences, General",6,0,19-4021.00,Biological Technicians
199139,University of North Carolina at Charlotte,26.0102,"Biomedical Sciences, General",6,0,25-1042.00,"Biological Science Teachers, Postsecondary"
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1221.00,Computer and Information Research Scientists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.00,"Computer Occupations, All Other"
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.01,Web Administrators
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.02,Geographic Information Systems Technologists and Technicians
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.03,Document Management Specialists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.04,Penetration Testers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.05,Information Security Engineers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.06,Digital Forensics Analysts
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.07,Blockchain Engineers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.08,Computer Systems Engineers/Architects
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-1299.09,Information Technology Project Managers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-2051.00,Data Scientists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-2051.01,Business Intelligence Analysts
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,15-2051.02,Clinical Data Managers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,6,0,19-4021.00,Biological Technicians
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1221.00,Computer and Information Research Scientists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.00,"Computer Occupations, All Other"
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.01,Web Administrators
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.02,Geographic Information Systems Technologists and Technicians
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.03,Document Management Specialists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.04,Penetration Testers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.05,Information Security Engineers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.06,Digital Forensics Analysts
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.07,Blockchain Engineers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.08,Computer Systems Engineers/Architects
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-1299.09,Information Technology Project Managers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-2051.00,Data Scientists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-2051.01,Business Intelligence Analysts
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,15-2051.02,Clinical Data Managers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,7,9,19-4021.00,Biological Technicians
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1221.00,Computer and Information Research Scientists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.00,"Computer Occupations, All Other"
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.01,Web Administrators
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.02,Geographic Information Systems Technologists and Technicians
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.03,Document Management Specialists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.04,Penetration Testers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.05,Information Security Engineers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.06,Digital Forensics Analysts
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.07,Blockchain Engineers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.08,Computer Systems Engineers/Architects
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-1299.09,Information Technology Project Managers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-2051.00,Data Scientists
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-2051.01,Business Intelligence Analysts
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,15-2051.02,Clinical Data Managers
199139,University of North Carolina at Charlotte,26.1103,Bioinformatics,17,1,19-4021.00,Biological Technicians
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,11-9121.00,Natural Sciences Managers
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,11-9121.01,Clinical Research Coordinators
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,11-9121.02,Water Resource Specialists
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,19-1029.00,"Biological Scientists, All Other"
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,19-1029.01,Bioinformatics Scientists
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,19-1029.02,Molecular and Cellular Biologists
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,19-1029.03,Geneticists
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,19-1029.04,Biologists
199139,University of North Carolina at Charlotte,26.1201,Biotechnology,6,0,25-1042.00,"Biological Science Teachers, Postsecondary"
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,11-9121.00,Natural Sciences Managers
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,11-9121.01,Clinical Research Coordinators
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,11-9121.02,Water Resource Specialists
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2021.00,Mathematicians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2041.00,Statisticians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2041.01,Biostatisticians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2051.00,Data Scientists
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2051.01,Business Intelligence Analysts
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2051.02,Clinical Data Managers
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2099.00,"Mathematical Science Occupations, All Other"
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,15-2099.01,Bioinformatics Technicians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,25-1022.00,"Mathematical Science Teachers, Postsecondary"
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",5,87,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,11-9121.00,Natural Sciences Managers
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,11-9121.01,Clinical Research Coordinators
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,11-9121.02,Water Resource Specialists
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2021.00,Mathematicians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2041.00,Statisticians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2041.01,Biostatisticians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2051.00,Data Scientists
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2051.01,Business Intelligence Analysts
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2051.02,Clinical Data Managers
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2099.00,"Mathematical Science Occupations, All Other"
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,15-2099.01,Bioinformatics Technicians
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,25-1022.00,"Mathematical Science Teachers, Postsecondary"
199139,University of North Carolina at Charlotte,27.0101,"Mathematics, General",7,8,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
199139,University of North Carolina at Charlotte,27.0301,"Applied Mathematics, General",17,3,11-9121.00,Natural Sciences Managers
199139,University of North Carolina at Charlotte,27.0301,"Applied Mathematics, General",17,3,11-9121.01,Clinical Research Coordinators
